timestamp,message
1780621267830,"[INFO] 2026-06-05T01:01:07.130Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,130] INFO: 聚合中 | service=notif-svc | window=2026-06-04T03:00:00Z | count=1141 | p50_ms=49 | p99_ms=201 | err_rate=0.039
"
1780621267950,"[2026-06-05 01:01:07,250] INFO: [worker stdout] [2026-06-05 01:01:07,250] INFO: 写入指标 | service=notif-svc | window=2026-06-04T03:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=notif-svc/2026-06-04T03:00:00Z.json | engine=duckdb
"
1780621267950,"[INFO] 2026-06-05T01:01:07.250Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,250] INFO: 写入指标 | service=notif-svc | window=2026-06-04T03:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=notif-svc/2026-06-04T03:00:00Z.json | engine=duckdb
"
1780621268100,"[2026-06-05 01:01:07,400] INFO: [worker stdout] [2026-06-05 01:01:07,400] INFO: [进度] 5/112 | shard=shard-0 | service=ingest-svc | window=2026-06-04T04:00:00Z/PT60S
"
1780621268100,"[INFO] 2026-06-05T01:01:07.400Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,400] INFO: [进度] 5/112 | shard=shard-0 | service=ingest-svc | window=2026-06-04T04:00:00Z/PT60S
"
1780621268180,"[2026-06-05 01:01:07,480] INFO: [worker stdout] [2026-06-05 01:01:07,480] INFO: 聚合中 | service=ingest-svc | window=2026-06-04T04:00:00Z | count=1188 | p50_ms=52 | p99_ms=208 | err_rate=0.052
"
1780621268180,"[INFO] 2026-06-05T01:01:07.480Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,480] INFO: 聚合中 | service=ingest-svc | window=2026-06-04T04:00:00Z | count=1188 | p50_ms=52 | p99_ms=208 | err_rate=0.052
"
1780621268300,"[2026-06-05 01:01:07,600] INFO: [worker stdout] [2026-06-05 01:01:07,600] INFO: 写入指标 | service=ingest-svc | window=2026-06-04T04:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=ingest-svc/2026-06-04T04:00:00Z.json | engine=duckdb
"
1780621268300,"[INFO] 2026-06-05T01:01:07.600Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,600] INFO: 写入指标 | service=ingest-svc | window=2026-06-04T04:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=ingest-svc/2026-06-04T04:00:00Z.json | engine=duckdb
"
1780621268450,"[2026-06-05 01:01:07,750] INFO: [worker stdout] [2026-06-05 01:01:07,750] INFO: [进度] 6/112 | shard=shard-0 | service=report-svc | window=2026-06-04T05:00:00Z/PT60S
"
1780621268450,"[INFO] 2026-06-05T01:01:07.750Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,750] INFO: [进度] 6/112 | shard=shard-0 | service=report-svc | window=2026-06-04T05:00:00Z/PT60S
"
1780621268530,"[2026-06-05 01:01:07,830] INFO: [worker stdout] [2026-06-05 01:01:07,830] INFO: 聚合中 | service=report-svc | window=2026-06-04T05:00:00Z | count=1235 | p50_ms=55 | p99_ms=215 | err_rate=0.065
"
1780621268530,"[INFO] 2026-06-05T01:01:07.830Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,830] INFO: 聚合中 | service=report-svc | window=2026-06-04T05:00:00Z | count=1235 | p50_ms=55 | p99_ms=215 | err_rate=0.065
"
1780621268650,"[2026-06-05 01:01:07,950] INFO: [worker stdout] [2026-06-05 01:01:07,950] INFO: 写入指标 | service=report-svc | window=2026-06-04T05:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=report-svc/2026-06-04T05:00:00Z.json | engine=duckdb
"
1780621268650,"[INFO] 2026-06-05T01:01:07.950Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:07,950] INFO: 写入指标 | service=report-svc | window=2026-06-04T05:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=report-svc/2026-06-04T05:00:00Z.json | engine=duckdb
"
1780621268800,"[2026-06-05 01:01:08,100] INFO: [worker stdout] [2026-06-05 01:01:08,100] INFO: [进度] 7/112 | shard=shard-0 | service=search-svc | window=2026-06-04T06:00:00Z/PT60S
"
1780621268800,"[INFO] 2026-06-05T01:01:08.100Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,100] INFO: [进度] 7/112 | shard=shard-0 | service=search-svc | window=2026-06-04T06:00:00Z/PT60S
"
1780621268880,"[2026-06-05 01:01:08,180] INFO: [worker stdout] [2026-06-05 01:01:08,180] INFO: 聚合中 | service=search-svc | window=2026-06-04T06:00:00Z | count=1282 | p50_ms=58 | p99_ms=222 | err_rate=0.078
"
1780621268880,"[INFO] 2026-06-05T01:01:08.180Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,180] INFO: 聚合中 | service=search-svc | window=2026-06-04T06:00:00Z | count=1282 | p50_ms=58 | p99_ms=222 | err_rate=0.078
"
1780621269000,"[2026-06-05 01:01:08,300] INFO: [worker stdout] [2026-06-05 01:01:08,300] INFO: 写入指标 | service=search-svc | window=2026-06-04T06:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=search-svc/2026-06-04T06:00:00Z.json | engine=duckdb
"
1780621269000,"[INFO] 2026-06-05T01:01:08.300Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,300] INFO: 写入指标 | service=search-svc | window=2026-06-04T06:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=search-svc/2026-06-04T06:00:00Z.json | engine=duckdb
"
1780621269150,"[2026-06-05 01:01:08,450] INFO: [worker stdout] [2026-06-05 01:01:08,450] INFO: [进度] 8/112 | shard=shard-0 | service=media-svc | window=2026-06-04T07:00:00Z/PT60S
"
1780621269150,"[INFO] 2026-06-05T01:01:08.450Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,450] INFO: [进度] 8/112 | shard=shard-0 | service=media-svc | window=2026-06-04T07:00:00Z/PT60S
"
1780621269230,"[2026-06-05 01:01:08,530] INFO: [worker stdout] [2026-06-05 01:01:08,530] INFO: 聚合中 | service=media-svc | window=2026-06-04T07:00:00Z | count=1329 | p50_ms=61 | p99_ms=229 | err_rate=0.091
"
1780621269230,"[INFO] 2026-06-05T01:01:08.530Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,530] INFO: 聚合中 | service=media-svc | window=2026-06-04T07:00:00Z | count=1329 | p50_ms=61 | p99_ms=229 | err_rate=0.091
"
1780621269350,"[2026-06-05 01:01:08,650] INFO: [worker stdout] [2026-06-05 01:01:08,650] INFO: 写入指标 | service=media-svc | window=2026-06-04T07:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=media-svc/2026-06-04T07:00:00Z.json | engine=duckdb
"
1780621269350,"[INFO] 2026-06-05T01:01:08.650Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,650] INFO: 写入指标 | service=media-svc | window=2026-06-04T07:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=media-svc/2026-06-04T07:00:00Z.json | engine=duckdb
"
1780621269500,"[2026-06-05 01:01:08,800] INFO: [worker stdout] [2026-06-05 01:01:08,800] INFO: [进度] 9/112 | shard=shard-0 | service=api-gateway | window=2026-06-04T08:00:00Z/PT60S
"
1780621269500,"[INFO] 2026-06-05T01:01:08.800Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,800] INFO: [进度] 9/112 | shard=shard-0 | service=api-gateway | window=2026-06-04T08:00:00Z/PT60S
"
1780621269580,"[2026-06-05 01:01:08,880] INFO: [worker stdout] [2026-06-05 01:01:08,880] INFO: 聚合中 | service=api-gateway | window=2026-06-04T08:00:00Z | count=1376 | p50_ms=64 | p99_ms=236 | err_rate=0.004
"
1780621269580,"[INFO] 2026-06-05T01:01:08.880Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:08,880] INFO: 聚合中 | service=api-gateway | window=2026-06-04T08:00:00Z | count=1376 | p50_ms=64 | p99_ms=236 | err_rate=0.004
"
1780621269700,"[2026-06-05 01:01:09,000] INFO: [worker stdout] [2026-06-05 01:01:09,000] INFO: 写入指标 | service=api-gateway | window=2026-06-04T08:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=api-gateway/2026-06-04T08:00:00Z.json | engine=duckdb
"
1780621269700,"[INFO] 2026-06-05T01:01:09.000Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,000] INFO: 写入指标 | service=api-gateway | window=2026-06-04T08:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=api-gateway/2026-06-04T08:00:00Z.json | engine=duckdb
"
1780621269850,"[2026-06-05 01:01:09,150] INFO: [worker stdout] [2026-06-05 01:01:09,150] INFO: [进度] 10/112 | shard=shard-0 | service=auth-svc | window=2026-06-04T09:00:00Z/PT60S
"
1780621269850,"[INFO] 2026-06-05T01:01:09.150Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,150] INFO: [进度] 10/112 | shard=shard-0 | service=auth-svc | window=2026-06-04T09:00:00Z/PT60S
"
1780621269930,"[2026-06-05 01:01:09,230] INFO: [worker stdout] [2026-06-05 01:01:09,230] INFO: 聚合中 | service=auth-svc | window=2026-06-04T09:00:00Z | count=1423 | p50_ms=67 | p99_ms=243 | err_rate=0.017
"
1780621269930,"[INFO] 2026-06-05T01:01:09.230Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,230] INFO: 聚合中 | service=auth-svc | window=2026-06-04T09:00:00Z | count=1423 | p50_ms=67 | p99_ms=243 | err_rate=0.017
"
1780621270050,"[2026-06-05 01:01:09,350] INFO: [worker stdout] [2026-06-05 01:01:09,350] INFO: 写入指标 | service=auth-svc | window=2026-06-04T09:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=auth-svc/2026-06-04T09:00:00Z.json | engine=duckdb
"
1780621270050,"[INFO] 2026-06-05T01:01:09.350Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,350] INFO: 写入指标 | service=auth-svc | window=2026-06-04T09:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=auth-svc/2026-06-04T09:00:00Z.json | engine=duckdb
"
1780621270200,"[2026-06-05 01:01:09,500] INFO: [worker stdout] [2026-06-05 01:01:09,500] INFO: [进度] 11/112 | shard=shard-0 | service=billing-svc | window=2026-06-04T10:00:00Z/PT60S
"
1780621270200,"[INFO] 2026-06-05T01:01:09.500Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,500] INFO: [进度] 11/112 | shard=shard-0 | service=billing-svc | window=2026-06-04T10:00:00Z/PT60S
"
1780621270280,"[2026-06-05 01:01:09,580] INFO: [worker stdout] [2026-06-05 01:01:09,580] INFO: 聚合中 | service=billing-svc | window=2026-06-04T10:00:00Z | count=1470 | p50_ms=70 | p99_ms=250 | err_rate=0.030
"
1780621270280,"[INFO] 2026-06-05T01:01:09.580Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,580] INFO: 聚合中 | service=billing-svc | window=2026-06-04T10:00:00Z | count=1470 | p50_ms=70 | p99_ms=250 | err_rate=0.030
"
1780621270400,"[2026-06-05 01:01:09,700] INFO: [worker stdout] [2026-06-05 01:01:09,700] INFO: 写入指标 | service=billing-svc | window=2026-06-04T10:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=billing-svc/2026-06-04T10:00:00Z.json | engine=duckdb
"
1780621270400,"[INFO] 2026-06-05T01:01:09.700Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,700] INFO: 写入指标 | service=billing-svc | window=2026-06-04T10:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=billing-svc/2026-06-04T10:00:00Z.json | engine=duckdb
"
1780621270550,"[2026-06-05 01:01:09,850] INFO: [worker stdout] [2026-06-05 01:01:09,850] INFO: [进度] 12/112 | shard=shard-0 | service=notif-svc | window=2026-06-04T11:00:00Z/PT60S
"
1780621270550,"[INFO] 2026-06-05T01:01:09.850Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,850] INFO: [进度] 12/112 | shard=shard-0 | service=notif-svc | window=2026-06-04T11:00:00Z/PT60S
"
1780621270630,"[2026-06-05 01:01:09,930] INFO: [worker stdout] [2026-06-05 01:01:09,930] INFO: 聚合中 | service=notif-svc | window=2026-06-04T11:00:00Z | count=1517 | p50_ms=73 | p99_ms=257 | err_rate=0.043
"
1780621270630,"[INFO] 2026-06-05T01:01:09.930Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:09,930] INFO: 聚合中 | service=notif-svc | window=2026-06-04T11:00:00Z | count=1517 | p50_ms=73 | p99_ms=257 | err_rate=0.043
"
1780621270750,"[2026-06-05 01:01:10,050] INFO: [worker stdout] [2026-06-05 01:01:10,050] INFO: 写入指标 | service=notif-svc | window=2026-06-04T11:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=notif-svc/2026-06-04T11:00:00Z.json | engine=duckdb
"
1780621270750,"[INFO] 2026-06-05T01:01:10.050Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,050] INFO: 写入指标 | service=notif-svc | window=2026-06-04T11:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=notif-svc/2026-06-04T11:00:00Z.json | engine=duckdb
"
1780621270900,"[2026-06-05 01:01:10,200] INFO: [worker stdout] [2026-06-05 01:01:10,200] INFO: [进度] 13/112 | shard=shard-0 | service=ingest-svc | window=2026-06-04T12:00:00Z/PT60S
"
1780621270900,"[INFO] 2026-06-05T01:01:10.200Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,200] INFO: [进度] 13/112 | shard=shard-0 | service=ingest-svc | window=2026-06-04T12:00:00Z/PT60S
"
1780621270980,"[2026-06-05 01:01:10,280] INFO: [worker stdout] [2026-06-05 01:01:10,280] INFO: 聚合中 | service=ingest-svc | window=2026-06-04T12:00:00Z | count=1564 | p50_ms=76 | p99_ms=264 | err_rate=0.056
"
1780621270980,"[INFO] 2026-06-05T01:01:10.280Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,280] INFO: 聚合中 | service=ingest-svc | window=2026-06-04T12:00:00Z | count=1564 | p50_ms=76 | p99_ms=264 | err_rate=0.056
"
1780621271100,"[2026-06-05 01:01:10,400] INFO: [worker stdout] [2026-06-05 01:01:10,400] INFO: 写入指标 | service=ingest-svc | window=2026-06-04T12:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=ingest-svc/2026-06-04T12:00:00Z.json | engine=duckdb
"
1780621271100,"[INFO] 2026-06-05T01:01:10.400Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,400] INFO: 写入指标 | service=ingest-svc | window=2026-06-04T12:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=ingest-svc/2026-06-04T12:00:00Z.json | engine=duckdb
"
1780621271250,"[2026-06-05 01:01:10,550] INFO: [worker stdout] [2026-06-05 01:01:10,550] INFO: [进度] 14/112 | shard=shard-0 | service=report-svc | window=2026-06-04T13:00:00Z/PT60S
"
1780621271250,"[INFO] 2026-06-05T01:01:10.550Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,550] INFO: [进度] 14/112 | shard=shard-0 | service=report-svc | window=2026-06-04T13:00:00Z/PT60S
"
1780621271330,"[2026-06-05 01:01:10,630] INFO: [worker stdout] [2026-06-05 01:01:10,630] INFO: 聚合中 | service=report-svc | window=2026-06-04T13:00:00Z | count=1611 | p50_ms=79 | p99_ms=271 | err_rate=0.069
"
1780621271330,"[INFO] 2026-06-05T01:01:10.630Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,630] INFO: 聚合中 | service=report-svc | window=2026-06-04T13:00:00Z | count=1611 | p50_ms=79 | p99_ms=271 | err_rate=0.069
"
1780621271450,"[2026-06-05 01:01:10,750] INFO: [worker stdout] [2026-06-05 01:01:10,750] INFO: 写入指标 | service=report-svc | window=2026-06-04T13:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=report-svc/2026-06-04T13:00:00Z.json | engine=duckdb
"
1780621271450,"[INFO] 2026-06-05T01:01:10.750Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,750] INFO: 写入指标 | service=report-svc | window=2026-06-04T13:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=report-svc/2026-06-04T13:00:00Z.json | engine=duckdb
"
1780621271600,"[2026-06-05 01:01:10,900] INFO: [worker stdout] [2026-06-05 01:01:10,900] INFO: [进度] 15/112 | shard=shard-0 | service=search-svc | window=2026-06-04T14:00:00Z/PT60S
"
1780621271600,"[INFO] 2026-06-05T01:01:10.900Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,900] INFO: [进度] 15/112 | shard=shard-0 | service=search-svc | window=2026-06-04T14:00:00Z/PT60S
"
1780621271680,"[2026-06-05 01:01:10,980] INFO: [worker stdout] [2026-06-05 01:01:10,980] INFO: 聚合中 | service=search-svc | window=2026-06-04T14:00:00Z | count=1658 | p50_ms=82 | p99_ms=278 | err_rate=0.082
"
1780621271680,"[INFO] 2026-06-05T01:01:10.980Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:10,980] INFO: 聚合中 | service=search-svc | window=2026-06-04T14:00:00Z | count=1658 | p50_ms=82 | p99_ms=278 | err_rate=0.082
"
1780621271800,"[2026-06-05 01:01:11,100] INFO: [worker stdout] [2026-06-05 01:01:11,100] INFO: 写入指标 | service=search-svc | window=2026-06-04T14:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=search-svc/2026-06-04T14:00:00Z.json | engine=duckdb
"
1780621271800,"[INFO] 2026-06-05T01:01:11.100Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:11,100] INFO: 写入指标 | service=search-svc | window=2026-06-04T14:00:00Z | out=s3://sample-batch-processor/metrics/2026-06-05/service=search-svc/2026-06-04T14:00:00Z.json | engine=duckdb
"
1780621271950,"[2026-06-05 01:01:11,250] INFO: [worker stdout] [2026-06-05 01:01:11,250] INFO: [进度] 16/112 | shard=shard-0 | service=media-svc | window=2026-06-04T15:00:00Z/PT60S
"
1780621271950,"[INFO] 2026-06-05T01:01:11.250Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:11,250] INFO: [进度] 16/112 | shard=shard-0 | service=media-svc | window=2026-06-04T15:00:00Z/PT60S
"
1780621272030,"[2026-06-05 01:01:11,330] INFO: [worker stdout] [2026-06-05 01:01:11,330] INFO: 聚合中 | service=media-svc | window=2026-06-04T15:00:00Z | count=1705 | p50_ms=85 | p99_ms=285 | err_rate=0.095
"
1780621272030,"[INFO] 2026-06-05T01:01:11.330Z 196a221f-ccf1-4231-9769-f0e4e8b5db42 [worker stdout] [2026-06-05 01:01:11,330] INFO: 聚合中 | service=media-svc | window=2026-06-04T15:00:00Z | count=1705 | p50_ms=85 | p99_ms=285 | err_rate=0.095
"
