timestamp,message
1775437268848,"[2026-04-06 01:01:07,620] INFO: [worker stdout] [2026-04-06 01:01:07,620] INFO: 索引中 | doc=doc-0001.pdf | chunks=148 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437268848,"[INFO] 2026-04-06T01:01:07.620Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,620] INFO: 索引中 | doc=doc-0001.pdf | chunks=148 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437268908,"[2026-04-06 01:01:07,680] INFO: [worker stdout] [2026-04-06 01:01:07,680] INFO: 完成 | doc=doc-0001.pdf | ms=280 | chunks_indexed=148
"
1775437268908,"[INFO] 2026-04-06T01:01:07.680Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,680] INFO: 完成 | doc=doc-0001.pdf | ms=280 | chunks_indexed=148
"
1775437269028,"[2026-04-06 01:01:06,800] INFO: [worker stdout] [2026-04-06 01:01:06,800] INFO: [进度] 8/200 | shard=shard-0 | category=manual | doc=doc-0002.pdf
"
1775437269028,"[INFO] 2026-04-06T01:01:06.800Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,800] INFO: [进度] 8/200 | shard=shard-0 | category=manual | doc=doc-0002.pdf
"
1775437269108,"[2026-04-06 01:01:07,880] INFO: [worker stdout] [2026-04-06 01:01:07,880] INFO: 解析中 | doc=doc-0002.pdf | pages=18 | parser=pdfplumber | size_bytes=524288
"
1775437269108,"[INFO] 2026-04-06T01:01:07.880Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,880] INFO: 解析中 | doc=doc-0002.pdf | pages=18 | parser=pdfplumber | size_bytes=524288
"
1775437269248,"[2026-04-06 01:01:07,020] INFO: [worker stdout] [2026-04-06 01:01:07,020] INFO: 索引中 | doc=doc-0002.pdf | chunks=226 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437269248,"[INFO] 2026-04-06T01:01:07.020Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,020] INFO: 索引中 | doc=doc-0002.pdf | chunks=226 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437269308,"[2026-04-06 01:01:07,080] INFO: [worker stdout] [2026-04-06 01:01:07,080] INFO: 完成 | doc=doc-0002.pdf | ms=280 | chunks_indexed=226
"
1775437269308,"[INFO] 2026-04-06T01:01:07.080Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,080] INFO: 完成 | doc=doc-0002.pdf | ms=280 | chunks_indexed=226
"
1775437269428,"[2026-04-06 01:01:06,200] INFO: [worker stdout] [2026-04-06 01:01:06,200] INFO: [进度] 9/200 | shard=shard-0 | category=report | doc=doc-0003.pdf
"
1775437269428,"[INFO] 2026-04-06T01:01:06.200Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,200] INFO: [进度] 9/200 | shard=shard-0 | category=report | doc=doc-0003.pdf
"
1775437269508,"[2026-04-06 01:01:07,280] INFO: [worker stdout] [2026-04-06 01:01:07,280] INFO: 解析中 | doc=doc-0003.pdf | pages=8 | parser=pdfplumber | size_bytes=524288
"
1775437269508,"[INFO] 2026-04-06T01:01:07.280Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,280] INFO: 解析中 | doc=doc-0003.pdf | pages=8 | parser=pdfplumber | size_bytes=524288
"
1775437269648,"[2026-04-06 01:01:07,420] INFO: [worker stdout] [2026-04-06 01:01:07,420] INFO: 索引中 | doc=doc-0003.pdf | chunks=92 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437269648,"[INFO] 2026-04-06T01:01:07.420Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,420] INFO: 索引中 | doc=doc-0003.pdf | chunks=92 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437269708,"[2026-04-06 01:01:07,480] INFO: [worker stdout] [2026-04-06 01:01:07,480] INFO: 完成 | doc=doc-0003.pdf | ms=280 | chunks_indexed=92
"
1775437269708,"[INFO] 2026-04-06T01:01:07.480Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,480] INFO: 完成 | doc=doc-0003.pdf | ms=280 | chunks_indexed=92
"
1775437269828,"[2026-04-06 01:01:06,600] INFO: [worker stdout] [2026-04-06 01:01:06,600] INFO: [进度] 10/200 | shard=shard-0 | category=spec | doc=doc-0004.pdf
"
1775437269828,"[INFO] 2026-04-06T01:01:06.600Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,600] INFO: [进度] 10/200 | shard=shard-0 | category=spec | doc=doc-0004.pdf
"
1775437269908,"[2026-04-06 01:01:07,680] INFO: [worker stdout] [2026-04-06 01:01:07,680] INFO: 解析中 | doc=doc-0004.pdf | pages=24 | parser=pdfplumber | size_bytes=524288
"
1775437269908,"[INFO] 2026-04-06T01:01:07.680Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,680] INFO: 解析中 | doc=doc-0004.pdf | pages=24 | parser=pdfplumber | size_bytes=524288
"
1775437270048,"[2026-04-06 01:01:07,820] INFO: [worker stdout] [2026-04-06 01:01:07,820] INFO: 索引中 | doc=doc-0004.pdf | chunks=312 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270048,"[INFO] 2026-04-06T01:01:07.820Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,820] INFO: 索引中 | doc=doc-0004.pdf | chunks=312 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270108,"[2026-04-06 01:01:07,880] INFO: [worker stdout] [2026-04-06 01:01:07,880] INFO: 完成 | doc=doc-0004.pdf | ms=280 | chunks_indexed=312
"
1775437270108,"[INFO] 2026-04-06T01:01:07.880Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,880] INFO: 完成 | doc=doc-0004.pdf | ms=280 | chunks_indexed=312
"
1775437270228,"[2026-04-06 01:01:06,000] INFO: [worker stdout] [2026-04-06 01:01:06,000] INFO: [进度] 11/200 | shard=shard-0 | category=contract | doc=doc-0005.pdf
"
1775437270228,"[INFO] 2026-04-06T01:01:06.000Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,000] INFO: [进度] 11/200 | shard=shard-0 | category=contract | doc=doc-0005.pdf
"
1775437270308,"[2026-04-06 01:01:07,080] INFO: [worker stdout] [2026-04-06 01:01:07,080] INFO: 解析中 | doc=doc-0005.pdf | pages=16 | parser=pdfplumber | size_bytes=524288
"
1775437270308,"[INFO] 2026-04-06T01:01:07.080Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,080] INFO: 解析中 | doc=doc-0005.pdf | pages=16 | parser=pdfplumber | size_bytes=524288
"
1775437270448,"[2026-04-06 01:01:07,220] INFO: [worker stdout] [2026-04-06 01:01:07,220] INFO: 索引中 | doc=doc-0005.pdf | chunks=184 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270448,"[INFO] 2026-04-06T01:01:07.220Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,220] INFO: 索引中 | doc=doc-0005.pdf | chunks=184 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270508,"[2026-04-06 01:01:07,280] INFO: [worker stdout] [2026-04-06 01:01:07,280] INFO: 完成 | doc=doc-0005.pdf | ms=280 | chunks_indexed=184
"
1775437270508,"[INFO] 2026-04-06T01:01:07.280Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,280] INFO: 完成 | doc=doc-0005.pdf | ms=280 | chunks_indexed=184
"
1775437270628,"[2026-04-06 01:01:06,400] INFO: [worker stdout] [2026-04-06 01:01:06,400] INFO: [进度] 12/200 | shard=shard-0 | category=faq | doc=doc-0006.pdf
"
1775437270628,"[INFO] 2026-04-06T01:01:06.400Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,400] INFO: [进度] 12/200 | shard=shard-0 | category=faq | doc=doc-0006.pdf
"
1775437270708,"[2026-04-06 01:01:07,480] INFO: [worker stdout] [2026-04-06 01:01:07,480] INFO: 解析中 | doc=doc-0006.pdf | pages=4 | parser=pdfplumber | size_bytes=524288
"
1775437270708,"[INFO] 2026-04-06T01:01:07.480Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,480] INFO: 解析中 | doc=doc-0006.pdf | pages=4 | parser=pdfplumber | size_bytes=524288
"
1775437270848,"[2026-04-06 01:01:07,620] INFO: [worker stdout] [2026-04-06 01:01:07,620] INFO: 索引中 | doc=doc-0006.pdf | chunks=48 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270848,"[INFO] 2026-04-06T01:01:07.620Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,620] INFO: 索引中 | doc=doc-0006.pdf | chunks=48 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437270908,"[2026-04-06 01:01:07,680] INFO: [worker stdout] [2026-04-06 01:01:07,680] INFO: 完成 | doc=doc-0006.pdf | ms=280 | chunks_indexed=48
"
1775437270908,"[INFO] 2026-04-06T01:01:07.680Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,680] INFO: 完成 | doc=doc-0006.pdf | ms=280 | chunks_indexed=48
"
1775437271028,"[2026-04-06 01:01:06,800] INFO: [worker stdout] [2026-04-06 01:01:06,800] INFO: [进度] 13/200 | shard=shard-0 | category=manual | doc=doc-0001.pdf
"
1775437271028,"[INFO] 2026-04-06T01:01:06.800Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,800] INFO: [进度] 13/200 | shard=shard-0 | category=manual | doc=doc-0001.pdf
"
1775437271108,"[2026-04-06 01:01:07,880] INFO: [worker stdout] [2026-04-06 01:01:07,880] INFO: 解析中 | doc=doc-0001.pdf | pages=12 | parser=pdfplumber | size_bytes=524288
"
1775437271108,"[INFO] 2026-04-06T01:01:07.880Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,880] INFO: 解析中 | doc=doc-0001.pdf | pages=12 | parser=pdfplumber | size_bytes=524288
"
1775437271248,"[2026-04-06 01:01:07,020] INFO: [worker stdout] [2026-04-06 01:01:07,020] INFO: 索引中 | doc=doc-0001.pdf | chunks=148 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437271248,"[INFO] 2026-04-06T01:01:07.020Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,020] INFO: 索引中 | doc=doc-0001.pdf | chunks=148 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437271308,"[2026-04-06 01:01:07,080] INFO: [worker stdout] [2026-04-06 01:01:07,080] INFO: 完成 | doc=doc-0001.pdf | ms=280 | chunks_indexed=148
"
1775437271308,"[INFO] 2026-04-06T01:01:07.080Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,080] INFO: 完成 | doc=doc-0001.pdf | ms=280 | chunks_indexed=148
"
1775437271428,"[2026-04-06 01:01:06,200] INFO: [worker stdout] [2026-04-06 01:01:06,200] INFO: [进度] 14/200 | shard=shard-0 | category=manual | doc=doc-0002.pdf
"
1775437271428,"[INFO] 2026-04-06T01:01:06.200Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,200] INFO: [进度] 14/200 | shard=shard-0 | category=manual | doc=doc-0002.pdf
"
1775437271508,"[2026-04-06 01:01:07,280] INFO: [worker stdout] [2026-04-06 01:01:07,280] INFO: 解析中 | doc=doc-0002.pdf | pages=18 | parser=pdfplumber | size_bytes=524288
"
1775437271508,"[INFO] 2026-04-06T01:01:07.280Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,280] INFO: 解析中 | doc=doc-0002.pdf | pages=18 | parser=pdfplumber | size_bytes=524288
"
1775437271648,"[2026-04-06 01:01:07,420] INFO: [worker stdout] [2026-04-06 01:01:07,420] INFO: 索引中 | doc=doc-0002.pdf | chunks=226 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437271648,"[INFO] 2026-04-06T01:01:07.420Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,420] INFO: 索引中 | doc=doc-0002.pdf | chunks=226 | embedding_model=text-emb-3s | index=sample-search-prod
"
1775437271708,"[2026-04-06 01:01:07,480] INFO: [worker stdout] [2026-04-06 01:01:07,480] INFO: 完成 | doc=doc-0002.pdf | ms=280 | chunks_indexed=226
"
1775437271708,"[INFO] 2026-04-06T01:01:07.480Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,480] INFO: 完成 | doc=doc-0002.pdf | ms=280 | chunks_indexed=226
"
1775437271828,"[2026-04-06 01:01:06,600] INFO: [worker stdout] [2026-04-06 01:01:06,600] INFO: [进度] 15/200 | shard=shard-0 | category=report | doc=doc-0003.pdf
"
1775437271828,"[INFO] 2026-04-06T01:01:06.600Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:06,600] INFO: [进度] 15/200 | shard=shard-0 | category=report | doc=doc-0003.pdf
"
1775437271908,"[2026-04-06 01:01:07,680] INFO: [worker stdout] [2026-04-06 01:01:07,680] INFO: 解析中 | doc=doc-0003.pdf | pages=8 | parser=pdfplumber | size_bytes=524288
"
1775437271908,"[INFO] 2026-04-06T01:01:07.680Z b2c3d4e5-f6a7-8901-bcde-f23456789012 [worker stdout] [2026-04-06 01:01:07,680] INFO: 解析中 | doc=doc-0003.pdf | pages=8 | parser=pdfplumber | size_bytes=524288
"
1775437272048,"[2026-04-06 01:01:07,820] INFO: [worker stdout] [2026-04-06 01:01:07,820] INFO: 索引中 | doc=doc-0003.pdf | chunks=92 | embedding_model=text-emb-3s | index=sample-search-prod
"
